id,price_doc
32296,9243714.944170145
32297,10507751.749423452
32298,9628975.637669008
32299,2844476.631748236
32300,6934250.6938668
32301,13377109.10996267
32302,9145995.821068307
32303,6779610.062255636
32304,5024866.484879565
32305,5641801.8545388365
32306,5879826.66214518
32307,13129177.103405226
32308,5121279.1525422875
32309,7392768.833074823
32310,5846025.748045178
32311,7664958.4045384545
32312,4593049.057197733
32313,5949015.262515314
32314,6894404.794352545
32315,13091618.141430316
32316,5743369.612998982
32317,11625913.712808138
32318,10267762.801305111
32319,5006494.2341454895
32320,9204398.620032335
32321,7085679.848019436
32322,4216116.644158629
32323,7807770.48580116
32324,6833791.72590642
32325,5425315.36918568
32326,6477876.293623346
32327,6109823.518432341
32328,8481235.813478678
32329,5463651.474398441
32330,6021155.140308824
32331,5405634.346757002
32332,5350164.077957777
32333,8123800.828915794
32334,4721005.21240027
32335,7213218.892796827
32336,8921849.55774774
32337,6507155.548341075
32338,4876816.765956262
32339,7963240.929705666
32340,6876230.210359025
32341,6256090.160147747
32342,5743020.748111797
32343,7658247.949747798
32344,4804430.158856687
32345,5293425.398131732
32346,6149925.691790432
32347,4855303.293297441
32348,7156428.636130584
32349,7750800.534339285
32350,13167242.106101392
32351,7030500.677314377
32352,10533822.965635937
32353,5888734.262121279
32354,7179410.913952359
32355,6089498.83961548
32356,7065190.663609349
32357,7575874.2256886745
32358,6700704.895217329
32359,21840531.37454694
32360,5752449.136600367
32361,8820141.64013144
32362,9383960.41561812
32363,6432078.283318463
32364,4877714.187816503
32365,6919927.740177372
32366,7401193.979259275
32367,4314398.830998001
32368,6054982.800595987
32369,8313704.662265333
32370,4152320.905874305
32371,7612837.239736961
32372,9591947.397287192
32373,8360089.320837483
32374,17648290.681566253
32375,5441449.340615884
32376,6549192.083691592
32377,7024840.3234896995
32378,6192277.670285879
32379,5033728.8471783735
32380,7761160.436435549
32381,4650646.920022241
32382,11042668.647446154
32383,12829943.673828114
32384,5127152.633613526
32385,9089226.206105653
32386,9198554.588889282
32387,4000667.3900052593
32388,5939203.050935543
32389,10645152.140975885
32390,5337757.144990812
32391,6707324.795308929
32392,7270163.48543095
32393,7470179.791489619
32394,4981388.455181974
32395,4974316.250049607
32396,4733045.181188773
32397,6757875.030138887
32398,6043835.767506004
32399,11305236.659183912
32400,6528862.14446547
32401,7628987.018231752
32402,4450791.918109525
32403,11061876.734585034
32404,5614016.276489988
32405,14309239.57691702
32406,10647895.039295107
32407,7162914.048933258
32408,4344749.952676615
32409,16068683.140328148
32410,5304603.647359361
32411,7634292.151625892
32412,9419457.727481622
32413,10140367.738310145
32414,13521958.748642787
32415,5583294.351271977
32416,9607807.90658703
32417,7044193.871421505
32418,6366149.8358502425
32419,5577321.927215472
32420,7275593.783731748
32421,1639473.5368788652
32422,2531823.6203119243
32423,5429411.0675296625
32424,6189816.8119728165
32425,4315224.670416577
32426,8737428.26312895
32427,10740854.82962352
32428,7172917.061527563
32429,9134170.2384167
32430,3952940.7956372905
32431,8426517.41818297
32432,9964320.527185125
32433,3464964.131584949
32434,11079993.568024855
32435,6518938.196458173
32436,9385128.397266258
32437,9180742.037833257
32438,6350503.4756408725
32439,4805506.813459508
32440,7509718.401159667
32441,3260311.088169203
32442,8675523.885744855
32443,5719428.070567136
32444,5733786.628379824
32445,9234041.576548347
32446,8265289.368461562
32447,7778534.49054686
32448,6849573.532529605
32449,11876554.187004635
32450,6960708.918714177
32451,10785065.328316282
32452,6524144.455130546
32453,6847819.626318826
32454,4903108.426454181
32455,8050503.321162767
32456,6344722.253316484
32457,5343975.63296169
32458,7455462.979683029
32459,10286492.691320566
32460,6553104.471508741
32461,12802028.79673409
32462,9733536.28623745
32463,4672994.822421304
32464,17990199.807410654
32465,4108924.52714807
32466,9245703.919108758
32467,6020447.99706146
32468,7718407.054744953
32469,6991810.315671318
32470,12991373.088669008
32471,18295120.68808471
32472,6820057.095046658
32473,6134860.5986640025
32474,4377644.831634806
32475,13237752.278025536
32476,6710675.215653398
32477,3822861.1151889674
32478,6678895.821463601
32479,4302540.447718792
32480,10352730.409825632
32481,5586526.305381692
32482,5323721.003246736
32483,9671336.020547498
32484,11689665.722721413
32485,13979786.380551472
32486,7243474.6634817375
32487,6572800.004894879
32488,12097775.464068139
32489,11645028.275864435
32490,6849884.744988372
32491,8595760.922487793
32492,9802683.776672667
32493,7045236.517379729
32494,6331595.927198787
32495,6529882.416819204
32496,5709894.193948467
32497,7223446.764446816
32498,13483538.529012144
32499,12527947.354248682
32500,4252637.582111833
32501,7369900.544098483
32502,7902430.109186709
32503,5225599.000372536
32504,4833692.838278345
32505,6489710.730105762
32506,6682504.589815277
32507,2836195.804489173
32508,6013308.023800034
32509,4235997.86731344
32510,14064738.140931958
32511,4631172.608848473
32512,6602313.154422178
32513,5238257.740918736
32514,6880676.367980273
32515,6754661.82755
32516,7582007.46462649
32517,10588389.373655405
32518,4693166.733083351
32519,4278602.139353005
32520,2183245.767044709
32521,6860383.331283794
32522,6442320.508327228
32523,7204239.790467186
32524,7468168.2271108655
32525,5420147.297045816
32526,9284107.867914647
32527,7075264.640694251
32528,5006847.648032415
32529,6420647.416457336
32530,6031685.62778142
32531,6073823.256221916
32532,12805574.832556333
32533,6550855.9488743935
32534,5457173.991793728
32535,5856857.9518242655
32536,12411349.781624546
32537,6468027.24532018
32538,7846883.530100836
32539,5691025.459669232
32540,8086367.605948317
32541,10762250.290474642
32542,6078287.726334618
32543,6415667.857529022
32544,5024866.484879565
32545,4860234.895802564
32546,9697142.376421304
32547,6686038.197430773
32548,4105638.680285579
32549,3962713.719490124
32550,6635507.948428251
32551,5399660.094574708
32552,6271265.578485754
32553,6624285.926313716
32554,10130528.961780509
32555,8708073.213530086
32556,7983924.67806194
32557,3873411.350018926
32558,6987549.796470253
32559,8184860.07138855
32560,6166667.443185401
32561,5861651.9492897615
32562,13363033.19528621
32563,6533810.313954925
32564,5455386.916778394
32565,7113691.314255869
32566,4654280.450563808
32567,5003723.651734335
32568,9551383.329307055
32569,7369229.888709248
32570,5838501.805384783
32571,6096545.005918715
32572,6279164.292626195
32573,9189832.777425077
32574,6842122.570480325
32575,5783152.732790845
32576,6775172.633555978
32577,4642383.98972281
32578,6645670.751872241
32579,8131396.930305815
32580,6150408.387733616
32581,4922097.434421571
32582,6792977.175710644
32583,7643097.955535163
32584,4323911.672331872
32585,4778160.648541982
32586,5908106.902582366
32587,6119096.899537913
32588,6809017.516633369
32589,2789121.733722514
32590,8785158.30851934
32591,7492224.583818811
32592,4537067.202203912
32593,3685558.444664201
32594,4295670.988103304
32595,6518577.480150139
32596,9607816.635275712
32597,7080972.646275053
32598,9470007.962311583
32599,5699831.665906641
32600,7518929.98078495
32601,3960437.2660315996
32602,8016164.169372725
32603,6872901.5752900485
32604,5256031.5953583745
32605,5023983.287584943
32606,6455209.25042223
32607,7406595.239818934
32608,7397972.900107267
32609,7168651.980770825
32610,6855022.0254875645
32611,7206081.666038794
32612,4357318.359410738
32613,5825602.745677666
32614,8681765.75134373
32615,3939357.794573269
32616,6861665.99486982
32617,6603185.110896522
32618,5879302.824670539
32619,4402844.290088467
32620,7046011.511389847
32621,6044777.886244148
32622,16186409.057330534
32623,10800265.659085227
32624,13237752.278025536
32625,8119651.911685096
32626,6381525.395881407
32627,7237215.532701925
32628,11303286.00074435
32629,11557175.39386047
32630,5764435.085754034
32631,5641569.172567627
32632,6257369.696402639
32633,8319262.009297389
32634,7009102.688195263
32635,11029390.683483442
32636,5091298.067796172
32637,8018806.287543139
32638,6648904.529136912
32639,7492469.720678714
32640,6118673.438868411
32641,6587512.041126915
32642,6722477.696183382
32643,11247162.178415287
32644,8490177.595566556
32645,6666710.579042526
32646,7073967.271820258
32647,11793014.078014644
32648,6059162.0250283815
32649,5870915.456574369
32650,7700815.913565282
32651,1841183.676411776
32652,10029743.335425192
32653,11603839.369134989
32654,5865318.132071075
32655,12534100.447061682
32656,4992646.313210999
32657,5831971.305645285
32658,7962472.516883775
32659,4160084.259091477
32660,10647895.039295107
32661,7307456.06738194
32662,12046906.925451625
32663,8616356.391671013
32664,10641293.959926825
32665,11722503.9060905
32666,7331098.206248657
32667,6388759.15864584
32668,6387687.66176324
32669,12288650.147620548
32670,6757115.242334185
32671,5947076.12735074
32672,4770477.496302425
32673,9403114.712248154
32674,6194063.234641649
32675,5011447.248518443
32676,6119401.635754961
32677,4742692.008896163
32678,9434627.149023926
32679,5449017.078035031
32680,16566359.010847786
32681,8109650.86900934
32682,5997475.962450089
32683,12998500.958870584
32684,6619177.108693686
32685,5798654.597867461
32686,6210409.008029762
32687,5659262.268031168
32688,6489683.875432749
32689,6108169.805174879
32690,7826550.927396648
32691,7234248.858507234
32692,12035873.9345963
32693,7665060.676349115
32694,7043866.763663769
32695,8651480.349677933
32696,4171393.098011048
32697,7042924.643226995
32698,6047393.568230801
32699,6116150.317139608
32700,9397856.507546302
32701,12032381.438878741
32702,11715767.233187083
32703,9131682.593498858
32704,10626581.370335022
32705,8152466.322227888
32706,5579893.527234957
32707,7404126.72471522
32708,5674722.911927007
32709,5979887.916542466
32710,10696334.646808788
32711,6290692.992032721
32712,7932875.213907365
32713,5641049.80477057
32714,7071914.643987182
32715,4624248.590911306
32716,3581967.7499307413
32717,8659375.57760471
32718,8712226.998064721
32719,6421459.787037736
32720,5316376.678527344
32721,15131796.14115032
32722,7121708.784131877
32723,5645482.687206637
32724,8038588.8219838375
32725,13500925.086203512
32726,4940461.316902988
32727,4391532.112178428
32728,10354315.216923825
32729,5692293.983626118
32730,9289881.470035963
32731,6064186.141038837
32732,5509196.462674486
32733,5933616.099082924
32734,5694547.341270255
32735,6696846.072229224
32736,4506986.359752792
32737,5408738.802926938
32738,8385210.014195314
32739,37859834.476986
32740,6101731.932880596
32741,5992127.210563722
32742,11460108.520214174
32743,7056154.7303965725
32744,13356266.221252283
32745,6087520.8984675575
32746,11367842.830817223
32747,6625603.989634376
32748,4283507.349414385
32749,3822861.1151889674
32750,8523611.653076893
32751,6554778.14363893
32752,24980448.234912053
32753,5355979.226159139
32754,7365781.588937563
32755,7372155.560251322
32756,7267609.997188317
32757,10889592.957990155
32758,7249909.058816165
32759,5668491.356692348
32760,5700215.318683341
32761,5727214.691043977
32762,7637201.9328593295
32763,5647624.1992976675
32764,5506625.562243861
32765,5023983.287584943
32766,7729797.862350413
32767,6200830.268075741
32768,5315754.926827767
32769,5889736.776744291
32770,6005375.032737379
32771,11079566.49174865
32772,16568433.588770479
32773,5328983.033160716
32774,6714780.221991668
32775,6139738.106766654
32776,5975420.54854757
32777,4538538.049841975
32778,5829762.354325613
32779,4570667.671058896
32780,6732852.94023926
32781,7846239.258368314
32782,5856394.638127139
32783,9614834.681859694
32784,10465492.089456216
32785,6597478.879446948
32786,4961858.088339941
32787,9555955.830540368
32788,4337080.378268451
32789,6117723.847244855
32790,5377278.090116594
32791,5871484.371518794
32792,5325443.6447520135
32793,15231628.705336452
32794,1784293.9339306282
32795,5304837.062800081
32796,6615953.164279024
32797,6002495.9738426795
32798,6887896.7967972495
32799,12096016.105351888
32800,4424045.293263103
32801,5828245.554756115
32802,7969160.256370957
32803,4393734.9428053945
32804,9741460.791162353
32805,10910302.244363356
32806,5723701.367141296
32807,5143298.759790264
32808,6051012.0041421
32809,8293111.834110953
32810,5908172.77528825
32811,8109427.7160984725
32812,4816756.866104973
32813,6531586.763465758
32814,3763552.8204048006
32815,5284542.833767284
32816,4399735.574313709
32817,6045586.313144972
32818,8104697.189343654
32819,4015838.529542089
32820,5178878.9088562885
32821,12768921.093185252
32822,6094292.723706353
32823,7730643.306693177
32824,7037661.38163296
32825,6642879.895468828
32826,10319367.689589188
32827,8694426.6949103
32828,6583629.076898614
32829,6580032.493176642
32830,5341808.632876058
32831,6370877.456869445
32832,4383918.196322227
32833,12305422.369501464
32834,9998671.757266972
32835,6670793.250357122
32836,5538394.471163223
32837,6145925.448012465
32838,4620505.2755415775
32839,32058066.496135417
32840,6612170.18547336
32841,5825353.240476536
32842,6994098.280850366
32843,4175189.059644506
32844,5856857.9518242655
32845,7448371.231296618
32846,11158207.434882464
32847,4275145.190358114
32848,12540227.89254275
32849,4261476.565289188
32850,7626860.793946993
32851,8736796.200888734
32852,4574742.5800227765
32853,5202794.371952841
32854,7906679.470589083
32855,9470007.962311583
32856,4199642.983885515
32857,9363654.069741307
32858,3658715.938939414
32859,5987925.660727592
32860,6707324.795308929
32861,5383424.390225672
32862,8149808.062878319
32863,7121708.784131877
32864,6997477.339338674
32865,7964685.222428276
32866,3658715.938939414
32867,4112263.4786044164
32868,9727769.326516157
32869,6847885.380534989
32870,5345959.813604534
32871,5649514.95496766
32872,8291129.467628673
32873,4825270.197559173
32874,5335093.068597242
32875,6774746.552407652
32876,6318120.563490732
32877,9048526.35424902
32878,10805676.153401818
32879,4387794.3074956145
32880,8153403.603706758
32881,7976760.638116593
32882,6707324.795308929
32883,5284542.833767284
32884,6376330.965234107
32885,4492622.6808165265
32886,5693232.221947539
32887,5489210.706617601
32888,7665045.861440807
32889,4443762.557538604
32890,5150797.121594398
32891,6150618.334610783
32892,5181117.703040498
32893,9250788.431281194
32894,5725372.714589073
32895,7154819.1133975815
32896,6134776.574910969
32897,4190187.3263144447
32898,10295562.41117546
32899,9070118.582333352
32900,5746473.716173499
32901,7283296.849116612
32902,7667856.819914995
32903,6748939.46070351
32904,11217945.847217944
32905,6513436.03242507
32906,6901534.968291334
32907,4636768.218635743
32908,7644216.888735051
32909,3662913.3378637084
32910,7768392.807279582
32911,10764382.933511434
32912,7086819.934911742
32913,6776083.861942301
32914,4104755.5728674494
32915,7152173.025041865
32916,11249382.160702676
32917,5819402.647207743
32918,9732956.34908328
32919,13542047.176425483
32920,4941043.207356517
32921,4568128.7965202145
32922,5450136.435701307
32923,6149521.410261325
32924,2989970.1933629606
32925,5163421.914969975
32926,3827478.949756639
32927,9059141.395339588
32928,9041185.029770099
32929,10881758.632786598
32930,5615887.389772921
32931,6560487.9529812485
32932,5688444.030096638
32933,5946291.5914358385
32934,4391957.442054456
32935,11387715.01839223
32936,5153711.087171236
32937,4199919.194592999
32938,8344597.7958317865
32939,5478336.346438071
32940,7380124.16201599
32941,8233517.367877457
32942,6792977.175710644
32943,5328459.210787075
32944,5513872.505806262
32945,5261937.125930541
32946,7707000.943157971
32947,10647895.039295107
32948,12580793.390426109
32949,6108720.058926783
32950,5269666.827934265
32951,7421011.274677319
32952,9350627.267296655
32953,6579602.88093186
32954,7899491.236881385
32955,10116022.96936688
32956,6010054.416051394
32957,6180365.019544816
32958,11461514.572328798
32959,12201554.6649468
32960,5644620.193581137
32961,9657874.179008394
32962,5478336.346438071
32963,9640510.888381986
32964,5223471.526261507
32965,9733787.732262632
32966,7639764.633355899
32967,6648550.378924424
32968,5952417.164850196
32969,6925752.640344833
32970,6010464.707496891
32971,6075547.0121871
32972,6079130.736131751
32973,5994686.6422731085
32974,8114269.94680107
32975,7519357.512519043
32976,6484149.999047656
32977,5975562.2444335185
32978,6743480.661381706
32979,5661940.585045008
32980,4788025.159391076
32981,5712905.840515548
32982,6225562.464150458
32983,6715822.710237076
32984,5421393.581781974
32985,4335342.334695229
32986,6880676.367980273
32987,8589650.783928577
32988,6717445.996573239
32989,4832076.751373275
32990,9603781.464620814
32991,3814021.143383727
32992,6289072.007340622
32993,5681766.309005869
32994,3677268.5972462683
32995,7387707.99071896
32996,6993474.883098379
32997,8824890.416739982
32998,16941783.513163816
32999,4251068.673588295
33000,5723960.830416257
33001,5519349.417413851
33002,6520996.354698139
33003,4519777.084537003
33004,6579368.011277432
33005,8028162.095329671
33006,14626282.124125397
33007,5553721.657096321
33008,3646679.770016849
33009,6680207.116043083
33010,5592315.988122406
33011,4772769.489617892
33012,5668584.027983983
33013,4287990.815450604
33014,6138251.755118825
33015,5454073.573571523
33016,5205187.654319008
33017,4995597.2728037685
33018,6176143.270265671
33019,6150618.334610783
33020,7103525.00468139
33021,6909119.670245739
33022,6472937.237632037
33023,8848177.270749068
33024,11570362.752694799
33025,5114936.110741978
33026,5856857.9518242655
33027,4507424.796125751
33028,6791809.129830932
33029,6391201.371023173
33030,7891125.152337088
33031,5299764.421707866
33032,10385848.010984896
33033,9020603.810883755
33034,4500160.143508547
33035,6316118.132268653
33036,5355492.921295936
33037,7149950.7225061
33038,6495748.225012606
33039,9188312.899657954
33040,11603463.750150599
33041,2990061.2707238803
33042,9747304.577104881
33043,7328698.432436896
33044,6401969.274558564
33045,11758349.890047476
33046,7513833.331518779
33047,9589960.653552026
33048,8446732.383281894
33049,19229949.884314436
33050,8338166.790949396
33051,6030228.115308137
33052,10823381.537714114
33053,7761003.769588936
33054,4184161.2018877612
33055,11227077.265464755
33056,5552476.217178794
33057,8846758.020833123
33058,6302918.955698179
33059,10324955.409737533
33060,5201158.081309075
33061,3962296.55672033
33062,7097140.470368273
33063,6939668.89551275
33064,5854792.256717399
33065,6728761.142034106
33066,9807498.030658856
33067,5336643.1049978025
33068,9947858.503769115
33069,12570767.31863579
33070,9495580.301545132
33071,11083871.756732088
33072,5964833.752414388
33073,4184419.5699670655
33074,13387390.250643892
33075,6862706.8837799495
33076,6919085.899244389
33077,7706126.521988409
33078,5124248.878412195
33079,9806094.908212354
33080,6662684.661473686
33081,15752444.70511147
33082,8714273.065372866
33083,7347416.065775034
33084,5254313.388427572
33085,11825651.179883147
33086,11261769.494268794
33087,4837944.583805368
33088,4040881.1460641846
33089,10952462.188808221
33090,8314504.871558043
33091,5555066.189523228
33092,5334768.730293421
33093,14128298.704511713
33094,4974316.250049607
33095,4456925.119629904
33096,9570746.182393467
33097,5368901.699398657
33098,6123216.278594326
33099,5808274.841968066
33100,5800754.504784656
33101,6074763.434848776
33102,5723960.830416257
33103,2820308.4978914615
33104,4788813.452033152
33105,9649447.752086759
33106,4950654.18628231
33107,4207006.931900369
33108,11212929.524470547
33109,6359704.892152713
33110,5963990.654811983
33111,5690157.128078868
33112,5478336.346438071
33113,7081665.153333588
33114,5051708.384177871
33115,9926304.46834288
33116,6515369.805193023
33117,5025448.851964583
33118,11304501.144374643
33119,13064681.853592666
33120,2939745.865712103
33121,6331082.264611437
33122,5838436.438169614
33123,36365047.33998202
33124,4316867.306740845
33125,7070473.73399284
33126,5822356.249002164
33127,7568230.142889322
33128,6328329.7159603005
33129,12849488.474586155
33130,8080846.695475857
33131,8702152.676929275
33132,4431962.879165181
33133,39614428.18023356
33134,7881887.472500584
33135,9188312.899657954
33136,6985934.706996529
33137,4557579.273396086
33138,13146864.626934644
33139,6657623.087063577
33140,6479565.015208557
33141,8150803.087494131
33142,8543389.921554992
33143,3562867.891465499
33144,4786170.038593754
33145,7354686.811352742
33146,6433155.18072549
33147,3957947.744497155
33148,7015686.310582599
33149,14492833.223845387
33150,5694452.902598355
33151,6263812.447838894
33152,16474577.517674966
33153,15884153.949251443
33154,7705244.292237911
33155,11915595.430114213
33156,9222342.721120266
33157,6433982.480996247
33158,18302769.722956277
33159,4414726.075851975
33160,4447501.494896181
33161,6531809.597815418
33162,9292140.58242452
33163,6218237.422457737
33164,6502203.165542871
33165,8162561.953157064
33166,6173631.980441509
33167,5337056.1935399305
33168,7631939.6542155305
33169,4716677.227247225
33170,6536187.683150541
33171,7494575.679802051
33172,11030984.408511499
33173,4080995.7573016295
33174,6280906.858714926
33175,3933369.817062294
33176,5709649.7562792385
33177,6756093.474005915
33178,6635686.383163885
33179,14568327.668035375
33180,5605096.416432837
33181,5691513.261408901
33182,5578905.846094972
33183,4621521.760368686
33184,5833344.198772235
33185,8105026.691759102
33186,4965969.117043682
33187,6459206.250988591
33188,7143222.365738933
33189,10362090.999354897
33190,5829947.394763723
33191,13877027.200171707
33192,9418268.414650751
33193,6757875.030138887
33194,5528886.581268029
33195,8213543.007782586
33196,5340155.552165228
33197,7564037.531436754
33198,5377946.960761531
33199,7392967.9481154345
33200,4262286.720308034
33201,6569591.110704158
33202,10679088.823610514
33203,8115694.534383323
33204,5990403.421183398
33205,6851188.734642267
33206,6626550.557090476
33207,10906289.183388146
33208,9702640.587367525
33209,6839520.167224382
33210,2701474.1935655717
33211,6906334.369522129
33212,5732228.213223093
33213,4497984.26695043
33214,7728469.94391129
33215,4975284.8163547525
33216,4463014.878211322
33217,5376034.863717336
33218,5657159.33839729
33219,4062141.325406497
33220,6707324.795308929
33221,4656545.499681143
33222,5549752.991959194
33223,1721730.1307119948
33224,10922499.858314103
33225,6748527.672985657
33226,5746450.933255226
33227,16088263.131058244
33228,4201549.945940975
33229,6874133.70674744
33230,6935288.366542974
33231,7943334.632960887
33232,8244236.853761504
33233,9240944.334588641
33234,11563555.641128432
33235,6906660.004600379
33236,7173352.3021233175
33237,15611611.070099425
33238,10247494.084871454
33239,5754814.376989049
33240,6762848.672443335
33241,6527000.799162673
33242,4240819.647150416
33243,4242901.502366365
33244,12011221.731100518
33245,7219743.977241784
33246,6452164.461381784
33247,4071655.935673803
33248,10221646.543452073
33249,13734706.74062781
33250,11265862.435379487
33251,8278517.1094196625
33252,11562450.055744093
33253,6746747.909906792
33254,4716235.411959872
33255,9300077.032466697
33256,8690337.281420393
33257,6457403.308072854
33258,21507197.447089795
33259,6148559.850756417
33260,5957653.0754656615
33261,8095343.6113785505
33262,6927982.327121109
33263,6652888.248713817
33264,10293941.254679643
33265,9080234.095906748
33266,7005041.765237029
33267,6760762.999395323
33268,6080510.781452803
33269,10101360.721308457
33270,4067817.732166791
33271,5700818.736682452
33272,4985266.937744578
33273,7931431.492711982
33274,7199404.441685379
33275,9204030.02929384
33276,11428234.565965801
33277,6214600.875718469
33278,4501343.602414962
33279,7424701.969010491
33280,6005332.742163388
33281,7190338.581044072
33282,6817763.0166099975
33283,6916038.454280227
33284,6792372.374179416
33285,15321502.540622752
33286,5574122.603902543
33287,3802009.0516523216
33288,10796907.61542478
33289,5144989.308665693
33290,7225623.471754891
33291,5693830.91665353
33292,8294671.805373869
33293,6328843.399819046
33294,6381237.002510949
33295,4720310.752729876
33296,4535910.5642256625
33297,6969399.998006693
33298,8419308.272906924
33299,13590088.707185827
33300,3834105.920136802
33301,9348925.951781366
33302,4449850.894009923
33303,10785718.615395622
33304,12179346.03352473
33305,6121806.036956505
33306,6613556.51045033
33307,9643525.168384984
33308,7548097.915343466
33309,6004917.154811039
33310,18272487.434855916
33311,6545238.207384111
33312,4993328.283713571
33313,6104470.165697623
33314,11734013.19291546
33315,8798783.950303938
33316,9558558.522419034
33317,7607760.016097105
33318,7604857.843550082
33319,6593167.461409326
33320,9833592.894659271
33321,6274325.117139522
33322,4846218.981511217
33323,8437397.542207098
33324,11378840.743152032
33325,9868984.007455349
33326,6914080.510272603
33327,7195701.486576594
33328,7662696.066592684
33329,10761237.809885472
33330,4139636.4970289054
33331,18684569.249933254
33332,4662168.82139045
33333,11159452.45507253
33334,5969144.65040871
33335,11128910.68352166
33336,11528462.494813818
33337,4423392.367848252
33338,10539866.627228834
33339,5819446.762873496
33340,7067173.606290964
33341,7383065.6272156555
33342,24232878.786121026
33343,7653691.872877207
33344,5714858.527708991
33345,6069773.913746477
33346,15695925.449246095
33347,17165954.44368668
33348,6512322.451780344
33349,5770136.426536146
33350,5150397.1480000345
33351,11381598.170983378
33352,5799404.126018353
33353,6402432.154295751
33354,6103381.99374416
33355,5203103.562186114
33356,6749448.921195601
33357,9872762.511839129
33358,2672473.762453617
33359,10781785.103482336
33360,3796257.5605593547
33361,9882119.173234621
33362,3229285.340281252
33363,7055369.4737937
33364,6188102.216201325
33365,8248900.428951383
33366,15669915.808682527
33367,6123797.5826542955
33368,9719296.988341996
33369,7585858.099031181
33370,5115853.657684972
33371,6957567.749159576
33372,5587030.118931466
33373,6804574.161558457
33374,6541798.899624067
33375,5924758.119238626
33376,6030691.237231531
33377,7062959.895462877
33378,24674056.279692415
33379,6088829.13184439
33380,7252672.264546962
33381,7260769.915050593
33382,4540916.928421221
33383,7023675.97828962
33384,8323176.971528894
33385,2211123.7475303947
33386,10605678.782036977
33387,8056341.582584434
33388,9784148.554723112
33389,4366224.087835304
33390,7706756.176803479
33391,5713645.62775343
33392,12049702.345884562
33393,7295660.664238625
33394,6095549.877089142
33395,10869745.780327605
33396,7796094.386689494
33397,7008389.869141123
33398,8557041.601709709
33399,11369864.372388214
33400,22765982.14301673
33401,13305644.38881166
33402,3622257.782342853
33403,7465061.86739105
33404,10531630.198483365
33405,8743558.93481332
33406,6141137.643039946
33407,7148854.20685542
33408,9701070.07169181
33409,10018088.587543456
33410,7344766.999511876
33411,5938925.990998426
33412,11188076.119265335
33413,5042460.091986381
33414,7564065.252435137
33415,20369319.058762975
33416,11649595.243424842
33417,7295117.761171028
33418,8717192.125653176
33419,7617012.294534031
33420,10781474.45221127
33421,7423855.912202414
33422,7775698.510743381
33423,3332975.91681998
33424,8479933.188261097
33425,5949522.512173034
33426,7137762.2966935905
33427,19885962.425969265
33428,4595553.40320628
33429,4416774.322665263
33430,4918709.287679027
33431,4624932.701417191
33432,6148751.078032582
33433,5862516.202081942
33434,9143077.018812118
33435,7285812.111315169
33436,6146100.1119191
33437,5228264.603322749
33438,5095419.584611566
33439,4170282.3581885863
33440,5942037.471250795
33441,5095419.584611566
33442,8772705.776661273
33443,6831663.126537719
33444,15191836.03486768
33445,4416774.322665263
33446,8320917.470739832
33447,4702867.554634354
33448,8945070.769633356
33449,15531721.608098049
33450,6003362.9379230235
33451,13796075.60843073
33452,10109431.501649043
33453,5761051.355133235
33454,6317823.108474656
33455,6743599.780274389
33456,6625238.310970708
33457,5419270.008502362
33458,4608853.284500162
33459,25050294.097413648
33460,11447635.040480807
33461,11201069.713329986
33462,8054575.701232636
33463,5690434.936537604
33464,13750398.827522932
33465,5558355.543411234
33466,4992435.333347256
33467,5941695.920475944
33468,4388680.131711501
33469,11886957.523300694
33470,7363596.905443819
33471,1938070.3542883913
33472,11866978.564040486
33473,7978355.157029198
33474,4993398.831896647
33475,4230196.159976719
33476,6482914.496790299
33477,8251471.485424186
33478,7265215.984565349
33479,11230149.516810764
33480,6850455.165939121
33481,9145675.885638539
33482,4912089.571130885
33483,9795041.648666143
33484,7055964.381770233
33485,16602704.457604034
33486,13020717.431201931
33487,5242180.4399885135
33488,12728616.166340113
33489,10633836.613343302
33490,11226352.196931992
33491,9243724.41504353
33492,7147902.363948273
33493,7892805.720410602
33494,6387980.803433198
33495,9811195.517253185
33496,6553893.053133332
33497,9656795.050474506
33498,8274752.203542796
33499,8982438.81637856
33500,6867888.245437031
33501,7693506.407280636
33502,5945339.592294976
33503,10164609.870905574
33504,9617676.618246531
33505,6800303.279700351
33506,11478735.63499785
33507,8332740.374948415
33508,5088147.549468557
33509,6000655.938962589
33510,9466643.94378777
33511,6963172.08451009
33512,6192068.523306391
33513,15263217.615115035
33514,4416774.322665263
33515,4366224.087835304
33516,5503173.474029396
33517,7824240.291780513
33518,5735299.890129691
33519,7191540.577531728
33520,6666290.117272002
33521,7431131.4926830325
33522,4618479.517073339
33523,7041434.415449309
33524,6589931.742771923
33525,6776199.406731398
33526,10047067.20567823
33527,6993437.00773112
33528,6593782.165531873
33529,4867652.812543191
33530,6322535.255362783
33531,6060329.658844651
33532,4717917.925444517
33533,6109731.206526028
33534,4872011.532152784
33535,8683126.575481255
33536,7836369.218106155
33537,3975939.493734005
33538,7175363.500302047
33539,9252422.623313384
33540,7755916.972937491
33541,13512324.481918601
33542,21557687.841708
33543,9888898.750607535
33544,6148861.724827799
33545,8777474.945615215
33546,5242180.4399885135
33547,7795382.300604428
33548,8051434.993162064
33549,7954011.709649645
33550,11961764.786798898
33551,7804675.163547693
33552,6905341.801384679
33553,5126874.206631621
33554,8258381.607051545
33555,14982144.83188829
33556,5089486.190101412
33557,9418539.69793246
33558,29386244.095639303
